Player ID 	lname fname
coacp001	Coachman Pete
coaka101	Coakley Andy
coang101	Coan Gil
coatj101	Coates Jim
coatb001	Coats Buck
cobba001	Cobb Alex
cobbg101	Cobb George
cobbh101	Cobb Herb
cobbj101	Cobb Joe
cobbt101	Cobb Ty
cobld101	Coble Dave
cobld901	Coble Drew
cocaj001	Cocanower Jaime
cochg101	Cochran George
cochg102	Cochran Goat
cochd001	Cochrane Dave
cochm101	Cochrane Mickey
cockg901	Cockill George
cockj101	Cockman Jim
cocka001	Cockrell Alan
cocop001	Coco Pasqual
cocrg101	Cocreham Gene
codic001	Codiroli Chris
coelr001	Coello Robert
coffj101	Coffey Jack
cofft001	Coffey Todd
coffi001	Coffie Ivanon
coffd101	Coffman Dick
coffk001	Coffman Kevin
coffs101	Coffman Slick
cogad101	Cogan Dick
cogat001	Cogan Tony
coggd001	Coggin Dave
coggf101	Coggins Frank
coggr101	Coggins Rich
coghc001	Coghlan Chris
cogse101	Cogswell Ed
cohea901	Cohen Al
cohea102	Cohen Alta
cohea101	Cohen Andy
coheh101	Cohen Hy
cohes101	Cohen Syd
cokep001	Coke Phil
cokej101	Coker Jimmie
colac001	Colabello Chris
colam001	Colangelo Mike
colar101	Colavito Rocky
colbm101	Colbern Mike
colbc001	Colbert Craig
colbn101	Colbert Nate
colbv101	Colbert Vince
colbj101	Colborn Jim
colbg001	Colbrunn Greg
colbu901	Colby 
colct101	Colcolough Tom
colea002	Cole A.J.
colea001	Cole Alex
coleb101	Cole Bert
coled103	Cole Dave
coled101	Cole Dick
colee101	Cole Ed
coleg001	Cole Gerrit
colek101	Cole King
coles001	Cole Stu
colev002	Cole Victor
colew101	Cole Willis
coleb102	Coleman Bob
colec001	Coleman Casey
colec105	Coleman Choo Choo
colec101	Coleman Curt
coled102	Coleman Dave
coled002	Coleman Dusty
colee102	Coleman Ed
coleg101	Coleman Gordy
colej106	Coleman Jerry
colej101	Coleman Joe
colej102	Coleman Joe
colej103	Coleman John
colej105	Coleman John
colel001	Coleman Louis
colem001	Coleman Michael
colep101	Coleman Percy
coler102	Coleman Ray
coler101	Coleman Rip
colev001	Coleman Vince
colej104	Coleman Walter
colec104	Coles Cad
colec103	Coles Chuck
coled001	Coles Darnell
colec102	Coletta Chris
colge101	Colgan Ed
colgh901	Colgan Harry
colia001	Colina Alvin
colla101	Collamore Allan
collh104	Collard Hap
collw001	Collazo Willie
colll001	Collier Lou
collo102	Collier Orlin
collh101	Colliflower Harry
collu101	Collins 
collb102	Collins Bill
collb101	Collins Bill
collr102	Collins Bob
collc101	Collins Chub
colld102	Collins Dan
colld001	Collins Dave
colld101	Collins Don
colle101	Collins Eddie
colle102	Collins Eddie
collh103	Collins Hub
collj103	Collins Jimmy
collj101	Collins Joe
collk101	Collins Kevin
collo101	Collins Orth
collp101	Collins Pat
collp102	Collins Phil
collr103	Collins Ray
collr104	Collins Rip
collr101	Collins Ripper
colls101	Collins Shano
collt801	Collins Terry
collt001	Collins Tim
collt002	Collins Tyler
collw101	Collins Wilson
collz101	Collins Zip
collj001	Collmenter Josh
collj102	Collum Jackie
collb103	Collver Bill
colmf101	Colman Frank
coloa001	Colome Alex
coloj001	Colome Jesus
colob001	Colon Bartolo
coloc002	Colon Christian
coloc001	Colon Cris
colod901	Colon Delfin
color001	Colon Roman
colon901	Colosi Nick
colpd101	Colpaert Dick
colsl101	Colson Loyd
coltl101	Colton Larry
colub101	Coluccio Bob
colvt001	Colvin Tyler
colys001	Colyer Steve
combg101	Combe Geoff
combe101	Combs Earle
combm101	Combs Merl
combp001	Combs Pat
comej101	Comellas Jorge
comes001	Comer Steve
comew101	Comer Wayne
comic101	Comiskey Charlie
commj101	Command Jim
comoa101	Comorosky Adam
compc101	Compton Clint
compc901	Compton Craig
compj101	Compton Jack
compm101	Compton Mike
compp101	Compton Pete
comsk001	Comstock Keith
comsr101	Comstock Ralph
conau901	Conahan Ed
conac101	Conatser Clint
concd001	Concepcion Dave
conco001	Concepcion Onix
condr101	Conde Ramon
condc001	Condrey Clay
coneb101	Cone Bob
coned001	Cone David
conef101	Cone Fred
confm001	Conforto Michael
congb101	Congalton Bunk
congd101	Conger Dick
congh001	Conger Hank
conib101	Conigliaro Billy
conit101	Conigliaro Tony
conij001	Conine Jeff
conka101	Conkwright Allen
conlj102	Conlan Jocko
conla001	Conley Adam
conlb101	Conley Bob
conle101	Conley Ed
conlg101	Conley Gene
conls101	Conley Snipe
conlj101	Conlon Jocko
connb105	Conn Bert
connu901	Conn Jack
connf001	Connally Fritzie
connr101	Connally Red
conns101	Connally Sarge
connb104	Connatser Bruce
connf101	Connaughton Frank
connu902	Connell 
conng101	Connell Gene
connj108	Connell Joe
connp101	Connell Peter
connt103	Connell Terry
connb103	Connelly Bill
conns001	Connelly Steve
connt102	Connelly Tom
connb102	Connolly Bud
conne101	Connolly Ed
conne102	Connolly Ed
connj107	Connolly Joe
connj101	Connolly Joe
connj902	Connolly Red
connt101	Connolly Tom
connt901	Connolly Tommy
connj106	Connor Jim
connj104	Connor Joe
connj105	Connor John
connm801	Connor Mark
connn101	Connor Ned
connr102	Connor Roger
connt902	Connor Tom
connb101	Connors Bill
connc101	Connors Chuck
connj103	Connors Jerry
connj102	Connors Joe
connm101	Connors Merv
connp901	Connors Pat
conot101	Conover Theodore
conrb001	Conrad Brooks
conrb103	Conroy Ben
conrb102	Conroy Bill
conrb101	Conroy Bill
conrc901	Conroy Chris
conrt001	Conroy Tim
conrw101	Conroy Wid
consb101	Consolo Billy
consj101	Constable Jim
consj001	Constanza Jose
conss101	Consuegra Sandy
conta901	Contant Alan
contg801	Conti Guy
contj001	Conti Jason
contc001	Contreras Carlos
contj002	Contreras Jose
contn101	Contreras Nardi
convj001	Converse Jim
conwb101	Conway Bill
conwc101	Conway Charles
conwd101	Conway Dick
conwj103	Conway Jack
conwj101	Conway Jerry
conwj102	Conway Jim
conwj901	Conway John
conwo101	Conway Owen
conwp101	Conway Pete
conwr101	Conway Rip
conwe101	Conwell Ed
conyh101	Conyers Herb
conzj101	Conzelman Joe
coogd102	Coogan Dale
coogd101	Coogan Dan
cooka002	Cook Aaron
cooka001	Cook Andy
cookc101	Cook Cliff
cookd001	Cook Dennis
cookd101	Cook Doc
cooke101	Cook Earl
cookg001	Cook Glen
cookj101	Cook Jim
cookm001	Cook Mike
cookp101	Cook Paul
cookw901	Cook R.F.
cookr901	Cook Rob
cookr102	Cook Rollin
cookr101	Cook Ron
cookr001	Cook Ryan
cookd102	Cooke Dusty
cookf101	Cooke Fred
cooks001	Cooke Steve
cookb001	Cookson Brent
coolm001	Coolbaugh Mike
cools001	Coolbaugh Scott
coold101	Cooley Duff
coomb101	Coombs Bobby
coomc101	Coombs Cecil
coomd101	Coombs Danny
coomj101	Coombs Jack
coomr001	Coomer Ron
coonw101	Coon William
coonb101	Cooney Bill
coonb102	Cooney Bob
coonj102	Cooney Jimmy
coonj103	Cooney Jimmy
coonj101	Cooney Johnny
coonp101	Cooney Phil
coont901	Cooney Terry
coont001	Cooney Tim
coopb001	Cooper Brian
coopc102	Cooper Cal
coopc001	Cooper Cecil
coopc101	Cooper Claude
coopd002	Cooper David
coopd001	Cooper Don
coope901	Cooper Eric
coopg101	Cooper Gary
coopg001	Cooper Gary
coopg102	Cooper Guy
coopm101	Cooper Mort
coopp101	Cooper Pat
coops001	Cooper Scott
coopw102	Cooper Walker
coopw101	Cooper Wilbur
copee901	Cope Elias
copem101	Copeland Mays
copes001	Copeland Scott
coppr001	Coppinger Rocky
copph101	Coppola Henry
coqut001	Coquillette Trace
coraa001	Cora Alex
coraj001	Cora Joey
corbd001	Corbett Doug
corbg101	Corbett Gene
corbj101	Corbett Joe
corbs001	Corbett Sherman
corba001	Corbin Archie
corbp001	Corbin Patrick
corbr101	Corbin Ray
corbc101	Corbitt Claude
corcd001	Corcino Daniel
corca101	Corcoran Art
corcj101	Corcoran Jack
corcj102	Corcoran John
corcl101	Corcoran Larry
corcm101	Corcoran Mickey
corcm102	Corcoran Mike
corcr001	Corcoran Roy
corct001	Corcoran Tim
corct002	Corcoran Tim
corct101	Corcoran Tommy
cordc001	Cordero Chad
cordf002	Cordero Francisco
cordw001	Cordero Wil
corde001	Cordier Erik
cordf001	Cordova Francisco
cordm001	Cordova Marty
coreb001	Corey Bryan
coree101	Corey Ed
coref101	Corey Fred
corem101	Corey Mark
corem001	Corey Mark
corgc101	Corgan Chuck
corhr101	Corhan Roy
corrp101	Coridan Phil
corkp101	Corkhill Pop
corkm101	Corkins Mike
corml001	Cormier Lance
cormr001	Cormier Rheal
cornm101	Cornejo Mardie
cornn001	Cornejo Nate
cornr001	Cornelius Reid
cornj001	Cornell Jeff
cornj002	Cornely John
cornb001	Cornett Brad
cornt101	Cornutt Terry
corpm001	Corpas Manuel
corpc001	Corporan Carlos
corrp102	Corrales Pat
corrc001	Correa Carlos
corre001	Correa Ed
corrk001	Correia Kevin
corrr001	Correia Rod
corrv101	Correll Vic
corrj101	Corriden John
corrr101	Corriden Red
corrf101	Corridon Frank
corsj001	Corsi Jim
cortb101	Cort Barry
cortj101	Cortazzo Jess
cortd002	Cortes Dan
cortd001	Cortes David
cortf001	Cortez Fernando
corwa101	Corwin Al
cosaj001	Cosart Jarred
coscj101	Coscarart Joe
coscp101	Coscarart Pete
coser101	Cosey Ray
cosgm101	Cosgrove Mike
cosmj101	Cosman Jim
cossd901	Cossey Doug
costs001	Costa Shane
costm001	Costanzo Mike
costc001	Coste Chris
costd101	Costello Dan
costj001	Costello John
costp901	Costello Perry
costt001	Costo Tim
cotah001	Cota Humberto
cotee901	Cote Emilien
coteh101	Cote Henry
cotep101	Cote Pete
cothc001	Cotham Caleb
cottd102	Cotter Dan
cottd101	Cotter Dick
cotte102	Cotter Ed
cotth101	Cotter Hooks
cottt101	Cotter Tom
cottc101	Cottier Chuck
cotth001	Cotto Henry
cotte101	Cottrell Ensign
cottn001	Cotts Neal
coucj101	Couch Johnny
coucm101	Couchee Mike
cougb101	Coughlin Bill
cougd101	Coughlin Dennis
couge101	Coughlin Ed
cougr101	Coughlin Roscoe
cougm101	Coughtry Marlan
could001	Coulombe Daniel
coulb101	Coulson Bob
coulc101	Coulter Chip
coumf101	Coumbe Fritz
counc001	Counsell Craig
courc101	Courtney Clint
coure101	Courtney Ernie
courh101	Courtney Harry
courj001	Courtright John
cousd101	Cousineau Dee
cousd901	Cousins Derryl
couss001	Cousins Scott
coutj001	Coutlangus Jon
coveh101	Coveleski Harry
coves101	Coveleski Stan
covej101	Coveney Jack
covic101	Covington Chet
covis101	Covington Sam
covit101	Covington Tex
coviw101	Covington Wes
cowab101	Cowan Billy
cowak001	Cowart Kaleb
cowea001	Cowens Al
cowgc001	Cowgill Collin
cowlj001	Cowley Joe
cox-b102	Cox Bill
cox-b101	Cox Billy
cox-b103	Cox Bobby
cox-c101	Cox Casey
cox-d001	Cox Danny
cox-d002	Cox Darron
cox-d101	Cox Dick
cox-e101	Cox Ernie
cox-f101	Cox Frank
cox-g102	Cox George
cox-g101	Cox Glenn
cox-j101	Cox Jeff
cox-j102	Cox Jim
cox-l101	Cox Larry
cox-l102	Cox Les
cox-r101	Cox Red
cox-s001	Cox Steve
cox-t101	Cox Ted
cox-t102	Cox Terry
coylb101	Coyle Bill
coynt101	Coyne Toots
cozac101	Cozart Charlie
cozaz001	Cozart Zack
crabr101	Crabb Roy
crabc001	Crabbe Callix
crabg101	Crable George
crabe101	Crabtree Estel
crabt001	Crabtree Tim
cradw101	Craddock Walt
cradr001	Cradle Rickey
crafh101	Craft Harry
crafm101	Craft Molly
craft901	Craft Terry
cragh101	Craghead Howard
craia001	Craig Allen
craig101	Craig George
craip101	Craig Pete
crair001	Craig Rod
crair101	Craig Roger
craij001	Crain Jesse
cramg101	Cram Jerry
cramb101	Cramer Bill
cramb001	Cramer Bobby
cramd102	Cramer Doc
cramd101	Cramer Ed
crand102	Crandall Del
crand101	Crandall Doc
cranj801	Crandall Jimmie
cranr901	Crandall Robert
crane101	Crane Ed
cranf101	Crane Fred
crans101	Crane Sam
crans102	Crane Sam
cravg101	Cravath Gavvy
cravb101	Craver Bill
cravt001	Cravy Tyler
crawa901	Crawford Alexander
crawb001	Crawford Brandon
crawc002	Crawford Carl
crawc001	Crawford Carlos
crawe001	Crawford Evan
crawf101	Crawford Forrest
crawg102	Crawford George
crawg101	Crawford Glenn
crawj101	Crawford Jake
crawj901	Crawford Jerry
crawj102	Crawford Jim
crawj001	Crawford Joe
crawk101	Crawford Ken
crawl101	Crawford Larry
crawp101	Crawford Pat
crawp001	Crawford Paxton
craws101	Crawford Sam
craws901	Crawford Shag
craws001	Crawford Steve
craww101	Crawford Willie
crayp901	Cray P.C.
creag101	Creamer George
credj001	Crede Joe
creeb101	Cree Birdie
creec101	Creeden Connie
creep101	Creeden Pat
creem101	Creegan Mark
creed001	Creek Doug
creej101	Creel Jack
creek001	Creel Keith
creeg101	Creely Gus
cregp101	Cregan Pete
cregb101	Creger Bernie
creiu901	Creighton Ed
cremb101	Cremins Bob
cresc101	Crespi Creepy
cresc001	Crespo Cesar
cresf001	Crespo Felipe
cresw101	Cress Walker
cresm801	Cresse Mark
cresj001	Cressend Jack
crewt001	Crews Tim
cridj101	Crider Jerry
crigl101	Criger Lou
crimc001	Crim Chuck
crimj101	Crimian Jack
cripd101	Cripe Dave
crisd102	Criscione Dave
crist101	Criscola Tony
crisp101	Crisham Pat
crisc001	Crisp Coco
crisj101	Crisp Joe
crisd101	Criss Dode
crisc101	Crist Ches
crisb101	Cristall Bill
crisl101	Cristante Leo
critm101	Critchley Morrie
crith101	Critz Hughie
crocc101	Crocker Claude
crocd101	Crockett Davey
crock001	Crockett Kyle
crofa101	Croft Art
crofh101	Croft Harry
crolf101	Crolius Fred
cromw101	Cromartie Warren
cromd001	Cromer D.T.
cromt001	Cromer Tripp
cromh101	Crompton Herb
cromn101	Crompton Ned
cronc002	Cron C.J.
cronc001	Cron Chris
cronr101	Crone Ray
cronb101	Cronin Bill
crond101	Cronin Dan
cronj102	Cronin Jack
cronj103	Cronin Jim
cronj101	Cronin Joe
croot101	Crooke Tom
crooj101	Crooks Jack
crosb002	Crosby Bobby
crosb001	Crosby Bubba
crosc001	Crosby Casey
crose101	Crosby Ed
crosg101	Crosby George
crosk101	Crosby Ken
crosf103	Crosetti Frankie
crosa101	Cross Amos
crosc101	Cross Clarence
crosf101	Cross Frank
crosj101	Cross Jeff
crosj102	Cross Joe
crosj901	Cross John
crosl101	Cross Lave
crosl102	Cross Lem
crosm101	Cross Monte
crosf102	Crossin Frank
crotd101	Crothers Doug
crotm001	Crotta Michael
crotj101	Crotty Joe
croub102	Crouch Bill
croub103	Crouch Bill
crouj101	Crouch Jack
crouz001	Crouch Zach
crouf101	Croucher Frank
croub101	Crouse Buck
crour001	Croushore Rich
crowa001	Crow Aaron
crowd001	Crow Dean
crowd101	Crow Don
crowg102	Crowder General
crowg101	Crowe George
crowt001	Crowe Trevor
crowb102	Crowell Billy
crowc101	Crowell Cap
crowj001	Crowell Jim
crowb101	Crowley Bill
crowe101	Crowley Ed
crowj101	Crowley John
crowt101	Crowley Terry
croww101	Crowson Woody
croze001	Crozier Eric
crucf001	Cruceta Francisco
crudm001	Crudale Mike
cruiw101	Cruise Walton
crumc101	Crum Cal
crumg101	Crumling Gene
crumb101	Crump Buddy
crumr101	Crumpler Roy
crutd101	Crutcher Dick
crutp101	Cruthers Press
cruzd001	Cruz Deivi
cruze001	Cruz Enrique
cruzf001	Cruz Fausto
cruzh101	Cruz Hector
cruzh102	Cruz Henry
cruzi001	Cruz Ivan
cruzj003	Cruz Jacob
cruzj001	Cruz Jose
cruzj004	Cruz Jose
cruzj005	Cruz Juan
cruzj002	Cruz Julio
cruzl001	Cruz Luis
cruzn001	Cruz Nelson
cruzn002	Cruz Nelson
cruzr001	Cruz Rhiner
cruzt001	Cruz Todd
cruzt101	Cruz Tommy
cruzt002	Cruz Tony
cruzv101	Cruz Victor
cubbm101	Cubbage Mike
cubid001	Cubillan Darwin
cucca101	Cuccinello Al
cucct101	Cuccinello Tony
cuccc101	Cuccurullo Cookie
cuddm001	Cuddyer Michael
cudwj101	Cudworth Jim
cuelb101	Cuellar Bobby
cuelc101	Cuellar Charlie
cuelm101	Cuellar Mike
cuetd101	Cueto Bert
cuetj001	Cueto Johnny
cuetm101	Cueto Manuel
cuffj101	Cuff John
culbc001	Culberson Charlie
culbl101	Culberson Leon
culbf901	Culbreth Fieldin
cullj101	Cullen Jack
cullj102	Cullen John
cullt101	Cullen Tim
cullr101	Cullenbine Roy
culld101	Culler Dick
culln101	Cullop Nick
culln102	Cullop Nick
cullb101	Culloton Bud
culmw101	Culmer Wil
culpb102	Culp Benny
culpb101	Culp Bill
culpr101	Culp Ray
culvg101	Culver George
cumbj101	Cumberland John
cummc101	Cummings Candy
cummj101	Cummings Jack
cummj001	Cummings John
cummm001	Cummings Midre
cumms001	Cummings Steve
cumpb001	Cumpton Brandon
cunej901	Cuneo Jim
cunnw001	Cunnane Will
cunnb001	Cunniff Brandon
cunna001	Cunningham Aaron
cunnb103	Cunningham Bert
cunnb101	Cunningham Bill
cunnb102	Cunningham Bill
cunnb104	Cunningham Bruce
cunng101	Cunningham George
cunnj101	Cunningham Joe
cunnm101	Cunningham Mike
cunnr101	Cunningham Ray
cunnt001	Cunningham Todd
cuppn101	Cuppy Nig
curld101	Curley Doc
currp102	Curran John
currs101	Curran Sammy
currl101	Currence Lafayette
currb101	Currie Bill
currc101	Currie Clarence
currm101	Currie Murphy
currp101	Currin Perry
currf901	Curry Frank
currg101	Curry George
currj101	Curry Jim
currs001	Curry Steve
currt101	Curry Tony
currw101	Curry Wes
curtc001	Curtis Chad
curtc101	Curtis Cliff
curtc002	Curtis Colin
curte801	Curtis Ed
curtf101	Curtis Fred
curtg101	Curtis Gene
curth101	Curtis Harry
curtj102	Curtis Jack
curtj002	Curtis Jermaine
curtj001	Curtis John
curtv101	Curtis Vern
curte101	Curtiss Jim
curtg102	Curtright Guy
cusas901	Cusack Steve
cushc801	Cushman Charlie
cushe101	Cushman Ed
cushh101	Cushman Harvey
cusit101	Cusick Andy
cusij101	Cusick Jack
custj001	Cust Jack
cuthc001	Cuthbert Cheslor
cuthn101	Cuthbert Ned
cutsg101	Cutshaw George
cuylk101	Cuyler Kiki
cuylm001	Cuyler Milt
cuzzp901	Cuzzi Phil
cvenm101	Cvengros Mike
cypea101	Cypert Al
cyr-e001	Cyr Eric
czajj001	Czajkowski Jim
dacqj101	D'Acquisto John
damij001	D'Amico Jeff
damij002	D'Amico Jeff
dantj001	D'Antona Jamie
dorsj102	d'Arcy Jerry
darnc001	d'Arnaud Chase
darnt001	d'Arnaud Travis
daalo001	Daal Omar
dadep101	Dade Paul
dagej101	Dagenhard John
daglp101	Daglia Pete
dagra101	Dagres Angelo
dahlj102	Dahl Jay
dahlb102	Dahlen Bill
dahlb101	Dahlgren Babe
dahlj101	Dahlke Jerry
daigc001	Daigle Casey
dailb101	Dailey Bill
dailj101	Dailey John
dails101	Dailey Sam
dailv101	Dailey Vince
dailc101	Daily Con
daile101	Daily Ed
dailh101	Daily Hugh
daisg101	Daisy George
dalcb101	Dal Canton Bruce
dalec001	Dale Carl
daleg101	Dale Gene
dalej901	Dale Jerry
dalep001	Dalena Pete
dalem001	Dalesandro Mark
daleb101	Daley Bill
daleb102	Daley Bud
dalej102	Daley John
dalej101	Daley Jud
dalem002	Daley Matt
dalep101	Daley Pete
dalet101	Daley Tom
dalld101	Dallessandro Dom
dallb001	Dallimore Brian
dalra101	Dalrymple Abner
dalrb101	Dalrymple Bill
dalrc101	Dalrymple Clay
daltj101	Dalton Jack
daltm001	Dalton Mike
dalyb101	Daly Bert
dalyg101	Daly George
dalyj101	Daly Joe
dalys101	Daly Sun
dalyt101	Daly Tom
dalyt102	Daly Tom
dam-b101	Dam Bill
damaj101	Damaska Jack
dammb101	Dammann Bill
damoj001	Damon Johnny
damrh101	Damrau Harry
dancb801	Dancy Bill
danep001	Daneker Pat
danea101	Daney Art
danfd101	Danforth Dave
danic102	Daniel Chuck
danij101	Daniel Jake
danib102	Daniels Bennie
danib101	Daniels Bert
danic901	Daniels Charles
danic101	Daniels Charlie
danij102	Daniels Jack
danik001	Daniels Kal
danil101	Daniels Law
danip101	Daniels Pete
danit101	Daniels Tony
dankj001	Danks John
dankj002	Danks Jordan
danlk901	Danley Kerwin
dannb101	Danner Buck
dannh101	Danning Harry
danni101	Danning Ike
dantf101	Dantonio Fats
danzb101	Danzig Babe
dappc101	Dapper Cliff
darbg101	Darby George
darcp101	Darcy Pat
darev001	Darensbourg Vic
daric101	Daringer Cliff
darir101	Daringer Rolla
darka101	Dark Al
darld101	Darling Dell
darlg901	Darling Gary
darlr001	Darling Ron
darnb101	Darnell Bob
darnj001	Darnell James
darnl001	Darnell Logan
darrm101	Darr Mike
darrm001	Darr Mike
darrj101	Darragh Jack
darrg101	Darrow George
darvy001	Darvish Yu
darwb101	Darwin Bobby
darwd001	Darwin Danny
darwj001	Darwin Jeff
dascd001	Dascenzo Doug
dascf901	Dascoli Frank
dashw101	Dashiell Wally
dashl101	Dashner Lee
dassf101	Dasso Frank
datzj001	Datz Jeff
daubd101	Daub Dan
daubb001	Daubach Brian
daubh101	Daubert Harry
daubj101	Daubert Jake
daubt901	Daubney Thomas
dauer001	Dauer Rich
daugd101	Daugherty Doc
daugj001	Daugherty Jack
daugb101	Daughters Bob
dauld001	Daulton Darren
daush101	Dauss Hooks
davav101	Davalillo Vic
davay101	Davalillo Yo-Yo
davaj001	DaVanon Jeff
davaj101	DaVanon Jerry
davec101	Davenport Claude
daved101	Davenport Dave
davej101	Davenport Jim
davej001	Davenport Joe
davel101	Davenport Lum
davem101	Davey Mike
davet001	Davey Tom
davir101	Daviault Ray
davia001	David Andre
davil901	David L.N.
davib107	Davidson Bill
davib902	Davidson Bob
davib002	Davidson Bob
davic102	Davidson Claude
davic002	Davidson Cleatus
david901	Davidson Dale
david004	Davidson Daniel
david003	Davidson Dave
davih102	Davidson Homer
davim003	Davidson Mark
davim005	Davidson Matt
davim801	Davidson Mordecai
davis901	Davidson Satch
davit102	Davidson Ted
davij105	Davie Jerry
davic104	Davies Chick
davig101	Davies George
davik002	Davies Kyle
daviz001	Davies Zach
davia002	Davis Alvin
davib003	Davis Ben
davib106	Davis Bill
davib901	Davis Bill
davib005	Davis Blake
davib102	Davis Bob
davib101	Davis Bob
davib903	Davis Bob
davib004	Davis Brad
davib103	Davis Brandy
davib105	Davis Brock
davib104	Davis Bud
davib001	Davis Butch
davic001	Davis Chili
davic003	Davis Chris
davic101	Davis Crash
davic103	Davis Curt
david103	Davis Daisy
david101	Davis Dick
david102	Davis Dixie
david001	Davis Doug
david002	Davis Doug
davie001	Davis Eric
davie002	Davis Erik
davig102	Davis George
davig901	Davis Gerry
davig002	Davis Gerry
davig001	Davis Glenn
davih101	Davis Harry
davih103	Davis Harry
davii102	Davis Ike
davii001	Davis Ike
davii101	Davis Ira
davii103	Davis Iron
davij004	Davis J.J.
davij104	Davis Jacke
davij005	Davis Jason
davij103	Davis Jim
davij001	Davis Jody
davij002	Davis Joel
davij102	Davis John
davij003	Davis John
davij101	Davis Jumbo
davik001	Davis Kane
davik003	Davis Khris
davik101	Davis Kiddo
davil001	Davis Lance
davil101	Davis Lefty
davim001	Davis Mark
davim004	Davis Mark
davim002	Davis Mike
davio101	Davis Odie
davio102	Davis Otis
davip101	Davis Peaches
davir003	Davis Rajai
davir102	Davis Ron
davir001	Davis Ron
davir002	Davis Russ
davis101	Davis Spud
davis102	Davis Steve
davis002	Davis Steve
davis001	Davis Storm
davit002	Davis Tim
davit101	Davis Tod
davit103	Davis Tommy
davit003	Davis Tommy
davit001	Davis Trench
daviw001	Davis Wade
daviw103	Davis Wiley
daviw102	Davis Willie
daviw101	Davis Woody
davim101	Davison Mike
davis003	Davison Scott
dawkt001	Dawkins Travis
dawlb001	Dawley Bill
dawlj001	Dawley Joey
dawsa001	Dawson Andre
dawsj101	Dawson Joe
dawsm901	Dawson Mort
